text,code
"readelf in GNU Binutils 2.28 writes to illegal addresses while processing corrupt input files containing symbol-difference relocations, leading to a heap-based buffer overflow.","+               if (start + reloc->r_offset + reloc_size >= end)
+                 error (_(""MN10300 sym diff reloc writes past end of section (%p vs %p)\n""),
+                        start + reloc->r_offset + reloc_size, end);
+               else
+                 byte_put (start + reloc->r_offset, value, reloc_size);"
Fix shift overflow when parsing an overlarge note value.,"+       if (bytes > sizeof (val))
+         {
+           error (_(""corrupt name field: namesz of %lu is too large for a numeric value\n""),
+                  pnote->namesz);
+           return FALSE;
+         }"
PR binutils/21665 bfd * opncls.c (get_build_id): Check that the section is beig enough to contain the whole note.,+  size = bfd_get_section_size (sect);
"The setup_group function in elf.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a group section that is too small.","+         if (idx == NULL || shdr->sh_size < 4)
+           {
+             _bfd_error_handler (_(""%B: group section '%A' has no contents""),
+                                 abfd, shdr->bfd_section);
+             elf_tdata (abfd)->group_sect_ptr[i] = NULL;
+             bfd_set_error (bfd_error_bad_value);
+             return FALSE;
+           }"
(alpha_vms_object_p): Check for a truncated record.,"+  if (PRIV (recrd.buf_size) < sizeof (* eeom))
+    {
+      _bfd_error_handler (_(""Corrupt EEOM record - size is too small""));
+      bfd_set_error (bfd_error_bad_value);
+      return FALSE;
+    }"
"Error in ""rl78_decode_opcode"": stack-buffer-overflow",-#define GETBYTE() (ld->op [ld->rl78->n_bytes++] = ld->getbyte (ld->ptr))
PR 21813 binutils* rddbg.c (read_symbol_stabs_debugging_info): Check for an empty string whilst concatenating symbol names.,"+               if (psindx < 0 || psindx >= (int) PRIV (section_count))
+                 {
+                   _bfd_error_handler (_(""Corrupt EGSD record: its psindx field is too big (%#lx)""),
+                                       psindx);
+                   bfd_set_error (bfd_error_bad_value);
+                   return FALSE;
+                 }
+               entry->section = PRIV (sections)[psindx];"
"The getsym function in tekhex.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, allows remote attackers to cause a denial of service (stack-based buffer over-read and application crash) via a malformed tekhex binary.",   *srcp = src + i;
"The Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, does not validate the PLT section size, which allows remote attackers to cause a denial of service (heap-based buffer over-read and application crash) via a crafted ELF file, related to elf_i386_get_synthetic_symtab in elf32-i386.c and elf_x86_64_get_synthetic_symtab in elf64-x86-64.c.","+      if (plts[j].type == plt_unknown
+         && (plt->size >= (lazy_plt->plt_entry_size
+                           + lazy_plt->plt_entry_size)))"
PR binutils/21665 * objdump.c (disassemble_section): Move check for an overlarge section to just before the allocation of memory.,+  size = bfd_get_section_size (sect);
* vms-alpha.c (_bfd_vms_slurp_eihd): Make sure that there is enough data in the record before attempting to parse it.,"+                   if (psindx < 0 || psindx >= (int) PRIV (section_count))
+                     {
+                       _bfd_error_handler (_(""Corrupt EGSD record: its psindx field is too big (%#lx)""),
+                                           psindx);
+                       bfd_set_error (bfd_error_bad_value);
+                       return FALSE;
+                     }
+                    entry->code_section = PRIV (sections)[psindx];"
PR binutils/21586 * bfin-dis.c (gregs): Clip index to prevent overflow.,"+#define regs(x, i) REGNAME (decode_regs[(((i) << 3) | (x)) & 31])"
"Multiple integer overflows in the (1) _objalloc_alloc function in objalloc.c and (2) objalloc_alloc macro in include/objalloc.h in GNU libiberty, as used by binutils 2.22, allow remote attackers to cause a denial of service (crash) via vectors related to the ""addition of CHUNK_HEADER_SIZE to the length,"" which triggers a heap-based buffer overflow.","+  if (len + CHUNK_HEADER_SIZE < original_len)
+    return NULL;"
bfd * mach-o.c (bfd_mach_o_canonicalize_relocs): Pass the base address of the relocs to the canonicalize_one_reloc routine.,"+      if (PRIV (recrd.rec_size < test_len))
+       goto error_ret;"
* readelf.c (process_mips_specific): Fix incorrect escape sequence handling.,"       if (! ISPRINT (c))
+       sprintf (buf, ""\\%03o"", (unsigned int) c & 0xff);"
Check for an invalid offset in the otr structure.,"+         if (srcp + esdids + offsetlen >= endp)
+           return;"
PR binutils/21580 binutils * objdump.c (disassemble_bytes): Check for buffer overrun when printing out rae insns.,+                 if (j + bpc <= stop_offset * opb)
PR binutils/21582 * ieee.c (ieee_object_p): Use a static buffer to avoid compiler bugs.,+  static unsigned char buffer[300];
Subject: CVE-2012-3509: objalloc_alloc integer overflows in libiberty.,   len = (len + OBJALLOC_ALIGN - 1) &~ (OBJALLOC_ALIGN - 1);
PR binutils/21345 * readelf.c (get_program_headers): Check for there being too many program headers before attempting to allocate space for them.,"+         if ((bfd_size_type) section.sh_offset > current_file_size)
+           {
+             /* See PR 21379 for a reproducer.  */
+             error (_(""Invalid DT_SYMTAB entry: %lx""), (long) section.sh_offset);
+             return FALSE;
+           }"
Joshua Rogers reported a stack buffer overflow in ihex.c (ihex_bad_byte).,-         char hdr[8];
"I have investigated alpha-heap-overflow, and there the fix is to check that `PRIV (recrd.rec_size) > test_len` before reading the remaining record.","+               if (psindx < 0 || psindx >= (int) PRIV (section_count))
+                 {
+                   _bfd_error_handler (_(""Corrupt EGSD record: its psindx field is too big (%#lx)""),
+                                       psindx);
+                   bfd_set_error (bfd_error_bad_value);
+                   return FALSE;
+                 }
+               entry->section = PRIV (sections)[psindx];"
Fix null pointer dereference when parsing a corrupt ELF binary.,"          if (shdr == NULL)
            continue;"
"If reloc pointer is NULL, discard all saved state.","+       if (reloc == NULL)
+         {
+           saved_sym1 = saved_sym2 = 0;
+           return TRUE;
+         }"
==12394==ERROR: AddressSanitizer: heap-buffer-overflow on address 0x6020000000f1 at pc 0x000000433332 bp 0x7ffda722aff0 sp 0x7ffda722a780,"          if (memcmp (plt_contents,
                      non_lazy_ibt_plt->plt_entry,"
Check for an out of range value.,"+  if (value >= ARRAY_SIZE (data))
+    return 0;"
 > * compress.c (bfd_get_full_section_contents): Check for and reject > a section whoes size is greater than the size of the entire file.,+  size = bfd_get_section_size (sect);
readelf: Fix overlarge memory allocation when reading a binary with an excessive number of program headers.,"+  if (elf_header.e_phnum
+      * (is_32bit_elf ? sizeof (Elf32_External_Phdr) : sizeof (Elf64_External_Phdr))
+      >= current_file_size)
+    {
+      error (_(""Too many program headers - %#x - the file is not that big\n""),
+            elf_header.e_phnum);
+      return FALSE;
+    }"
PR 21813 binutils* rddbg.c (read_symbol_stabs_debugging_info): Check for an empty string whilst concatenating symbol names.,"+         if (res == res_base)
+           return FALSE;"
Add num_syms parameter.," static bfd_boolean
 target_specific_reloc_handling (Elf_Internal_Rela * reloc,
                                unsigned char *     start,
                                unsigned char *     end,
+                               Elf_Internal_Sym *  symtab,
+                               unsigned long       num_syms)"
Check for buffer overflow before writing relocated values.,"+               if (start + reloc->r_offset + reloc_size >= end)
+                 error (_(""MSP430 sym diff reloc writes past end of section (%p vs %p)\n""),
+                        start + reloc->r_offset + reloc_size, end);
+               else
+                 byte_put (start + reloc->r_offset, value, reloc_size);"
> > binutils* objdump.c (disassemble_section): Skip any section that is > bigger > than the entire file.,+  size = bfd_get_section_size (sect);
PR binutils/21345 * readelf.c (get_program_headers): Check for there being too many program headers before attempting to allocate space for them.,"+  if (section_headers != NULL
+      && (saved_file == NULL || file != saved_file))"
(ihex_bad_byte): Prevent (now impossible to trigger) stack overflow and incorrect escape sequence handling.,"       if (! ISPRINT (c))
+       sprintf (buf, ""\\%03o"", (unsigned int) c & 0xff);"
"When ""uvalue"" is a specific value,  ""block_start + uvalue"" will cause integer overflow.",-	  if ((rloc + reloc_size) > end || (rloc < start))
PR binutils/21580 binutils * objdump.c (disassemble_bytes): Check for buffer overrun when printing out rae insns.,"+                     if (inf->display_endian == BFD_ENDIAN_LITTLE)
+                       {
+                         for (k = bpc - 1; k >= 0; k--)
+                           printf (""%02x"", (unsigned) data[j + k]);
+                       }
+                     else
+                       {
+                         for (k = 0; k < bpc; k++)
+                           printf (""%02x"", (unsigned) data[j + k]);
+                       }"
"GNU Binutils 2.28 allows remote attackers to cause a denial of service (heap-based buffer over-read and application crash) via a crafted ELF file, related to MIPS GOT mishandling in the process_mips_specific function in readelf.c.",-             goto got_print_fail;
binutils/ * readelf.c (process_mips_specific): Remove error reporting from GOT[1] processing.,-         if (data + ent - pltgot > data_end - addr_size)
Sang Kil Cha discovered that _objalloc_alloc does not guard the addition of CHUNK_HEADER_SIZE to the length against overflow.,"+  if (len + CHUNK_HEADER_SIZE < original_len)
+    return NULL;"
Check for buffer overrun when printing out rae insns.,"-                     for (k = 0; k < bpc; k++)
-                       printf (""%02x"", (unsigned) data[j + k]);"
"Error in ""print_insn_score16"": global-buffer-overflow","static struct score_opcode score_opcodes[] =
   {0x00000d05, 0x00007f0f, ""tvc!""},
   {0x00000026, 0x3e0003ff, ""xor\t\t%20-24r, %15-19r, %10-14r""},
   {0x00000027, 0x3e0003ff, ""xor.c\t\t%20-24r, %15-19r, %10-14r""},
-  {0x00002007, 0x0000700f, ""xor!\t\t%8-11r, %4-7r""}
+  {0x00002007, 0x0000700f, ""xor!\t\t%8-11r, %4-7r""},
+  { 0, 0, NULL }
 };"
"The *regs* macros in opcodes/bfin-dis.c in GNU Binutils 2.28 allow remote attackers to cause a denial of service (buffer overflow and application crash) or possibly have unspecified other impact via a crafted binary file, as demonstrated by mishandling of this file during ""objdump -D"" execution.","+#define regs(x, i) REGNAME (decode_regs[(((i) << 3) | (x)) & 31])"
